name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
Parkway Cafe,3.0,1,33.938175,-84.50193,30067,,"[Category(name=u'Sandwich', alias=u'sandwiches')]",Marietta,GA
Nori Nori,4.0,598,33.937694,-84.38034,30328,1442025097,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Sushi', alias=u'sushi')]",Sandy Springs,GA
Davinci's Pizzeria,4.0,119,33.8834381103516,-84.5009231567383,30080,1455340051,"[Category(name=u'Pizza', alias=u'pizza')]",Smyrna,GA
Waffle House,4.5,4,33.8648821,-84.5940041,30008,,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Marietta,GA
Mediterranean Grill & Pizza,4.0,30,34.031732,-84.580243,30144,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Kennesaw,GA
Chef La's Fish Fry Seafood Grill & Catering,4.0,48,33.8308594359029,-84.4933077364349,30080,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Smyrna,GA
E. 48th Street Market,4.5,118,33.9583155347938,-84.3039352486878,30338,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Deli', alias=u'delis')]",Dunwoody,GA
Guston's Grille,4.0,66,34.06154,-84.59122,30144,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Burger', alias=u'burgers')]",Kennesaw,GA
Bubba Mac's,4.5,32,33.7509059160948,-84.7192132472992,30134,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Douglasville,GA
Sugar Shack In The Back,4.5,55,34.0281677246094,-84.3610382080078,30075,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]",Roswell,GA
Thompson Brothers Barbeque,4.0,134,33.8921476900578,-84.4773738831282,30080,1442285523,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Smyrna,GA
Waffle House #479,3.0,7,33.9636992,-84.4942653,30062,1442264262,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Marietta,GA
Freckled and Blue Kitchen & Catering,4.0,39,33.842992,-84.498063,30080,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Traiteur', alias=u'catering')]",Smyrna,GA
McDonald's,2.5,8,33.9365501,-84.5120621,30060,1442264252,"[Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Burger', alias=u'burgers')]",Marietta,GA
Maddio's Pizza Joint,2.5,3,33.9808388,-84.4327316,30062,,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Stevi B's Pizza,3.5,16,34.0141678,-84.5512695,30066,1442006591,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
G'angelo's Pizza & Pasta,3.0,9,34.0301780700684,-84.5284729003906,30066,,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Village Burger,4.0,226,33.9493612200022,-84.3326532840729,30338,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Chili's,2.5,17,33.9532616947869,-84.6559162780264,30064,1460547138,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Marietta,GA
The Dogwood Terrace,4.0,22,34.066746,-84.682167,30101,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Acworth,GA
Beaver Creek Biscuit Company,4.5,57,33.764835357666,-84.5960311889648,30122,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Lithia Springs,GA
Plum Café,4.5,60,34.0274493,-84.3614577,30075,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Roswell,GA
El Don Taco Truck,4.5,75,34.1117068437858,-84.5814549922943,30189,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Stand de nourriture', alias=u'foodstands'), Category(name=u'Vendeur de rue', alias=u'streetvendors')]",Woodstock,GA
Krespo's Grill,4.5,14,34.0323542817917,-84.3517064315768,30075,,"[Category(name=u'Restaurant Portugais', alias=u'portuguese')]",Roswell,GA
Hearth Pizza Tavern,4.0,261,33.9186497686107,-84.3816671117466,30328,1442023721,"[Category(name=u'Pizza', alias=u'pizza')]",Sandy Springs,GA
Brookwood Grill,4.0,194,34.0295105,-84.33564,30076,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Taqueria El Don,4.5,27,34.0876007,-84.5771561,30102,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Acworth,GA
Brewsters,3.5,9,34.038929,-84.5302505,30066,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
Skip's Cheesesteak,4.0,2,33.9291178999769,-84.5054626464844,30067,,"[Category(name=u'Restaurant Grill', alias=u'steak')]",Marietta,GA
Volcano Steak & Sushi Acworth,4.0,58,33.9954894226047,-84.7059443593025,30101,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Grill', alias=u'steak')]",Acworth,GA
Freight Kitchen & Tap,3.5,167,34.1008213667752,-84.5194456640733,30188,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine')]",Woodstock,GA
Thai of Austell,4.0,49,33.8564072,-84.5994483,30106,1453467426,"[Category(name=u'Tha\xef', alias=u'thai')]",Austell,GA
House of Chan,4.0,118,33.8916682451963,-84.4769507646561,30080,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Smyrna,GA
J Miller's Smokehouse,4.0,66,34.1023,-84.52251,30188,1460563248,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Sandwich', alias=u'sandwiches')]",Woodstock,GA
The Grille at Legacy Park,4.5,24,34.04928,-84.62242,30144,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Kennesaw,GA
"Miyako Hibachi, Sushi & Steak House",4.0,77,33.856516115651104,-84.5842575680076,30106,1451469417,"[Category(name=u'Restaurant Japonais', alias=u'japanese')]",Austell,GA
That's A Wrap,4.0,1,34.017333984375,-84.5557022094727,30066,,"[Category(name=u'Sandwich', alias=u'sandwiches')]",Marietta,GA
Kastaways Food & Spirits,3.0,3,33.933719,-84.558891,30064,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
Pizza K,3.0,6,33.90265,-84.4816,30067,1442374387,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Santino's NY Pizza and Pasta,4.5,56,34.0876767039299,-84.4718800485134,30188,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Salade', alias=u'salad'), Category(name=u'Restaurant Italien', alias=u'italian')]",Woodstock,GA
Popeyes,1.5,10,33.9475782215595,-84.5188126713037,30060,1442033538,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Marietta,GA
A&G Catering Kitchen And Take Out,5.0,1,33.9140663146973,-84.5376129150391,30060,,"[Category(name=u'Traiteur', alias=u'catering'), Category(name=u'Cuisine traditionnelle', alias=u'comfortfood')]",Marietta,GA
Roy's Cheesesteaks,4.0,140,33.8276215,-84.4945068,30082,,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Steaks au fromage', alias=u'cheesesteaks'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Smyrna,GA
Rodney's Jamaican Soul Food,3.5,131,33.9019051,-84.4866638,30080,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]",Smyrna,GA
Uncle C's Rib Joint,4.5,12,34.08778,-84.57965,30102,1455169803,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Acworth,GA
Big Pie In the Sky,4.0,206,34.04948,-84.61108,30144,1441991295,"[Category(name=u'Pizza', alias=u'pizza')]",Kennesaw,GA
The Mad Italian,4.0,248,33.9193801879883,-84.2985534667969,30341,1460400224,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Sandwich', alias=u'sandwiches')]",Chamblee,GA
Houck's Grille,4.0,18,34.04765,-84.36223,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues')]",Roswell,GA
Hot Dog Factory,4.0,43,33.8817481994629,-84.5065383911133,30080,,"[Category(name=u'Hot Dog', alias=u'hotdog')]",Smyrna,GA
NOCA,4.0,77,34.030479,-84.361778,30075,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]",Roswell,GA
Tokyo Japanese Steakhouse,2.5,26,34.0464210510254,-84.528450012207,30066,1458342911,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Marietta,GA
Espetinho Brazilian Sports Grill,4.0,1,33.9159889,-84.4691086,30067,,"[Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Marietta,GA
Kybele Turkish Restaurant,1.5,6,33.9536018,-84.5494003,30060,1442018649,"[Category(name=u'Restaurant Turc', alias=u'turkish')]",Marietta,GA
Carlisle's Pizza Tavern,4.0,19,34.02954,-84.36184,30075,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches')]",Roswell,GA
Adele's on Canton,4.0,66,34.03055,-84.3612751,30075,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Pubs', alias=u'pubs')]",Roswell,GA
Erawan Organic Thai,4.0,138,33.961572,-84.365838,30350,1460308305,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Alimentation', alias=u'food')]",Sandy Springs,GA
The Fickle Pickle,4.0,192,34.0281677246094,-84.3610382080078,30075,1460399332,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Deli', alias=u'delis'), Category(name=u'Sandwich', alias=u'sandwiches')]",Roswell,GA
Trackside Grill,3.5,142,34.0227966308594,-84.6149826049805,30144,1442285561,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Kennesaw,GA
Little Alley Steak,4.0,225,34.0246349,-84.3614903,30075,1442100238,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Dallas Public House,4.0,46,34.0221405,-84.7723007,30132,,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Pubs', alias=u'pubs')]",Dallas,GA
Moe's Southwest Grill,2.5,20,34.0137558,-84.5539474,30060,1442037940,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
El Volcan,5.0,1,33.902515411377,-84.5433349609375,30060,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Pad Thai and Chinese Cuisine,3.5,93,33.84235,-84.52475,30082,,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Chinois', alias=u'chinese')]",Smyrna,GA
Pizza Crosta,4.5,50,33.9073296,-84.3788452,30342,1458480733,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sans gluten', alias=u'gluten_free')]",Sandy Springs,GA
La Voh Thai & Sushi Bar,4.5,72,34.0318794250488,-84.3406448364258,30076,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
The Ugly Biscuit,3.5,53,34.0208414196968,-84.6143314987421,30144,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Kennesaw,GA
Jumping Bean,3.0,1,33.9512557983398,-84.5300750732422,30060,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Hugo's Oyster Bar,4.0,190,34.03464,-84.34789,30075,1460128039,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
Atkins Park Tavern,3.5,169,33.884221297099,-84.515015409786,30080,1460535183,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]",Smyrna,GA
Doug's Place,4.0,48,34.1271527865445,-84.7591781616211,30137,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Emerson,GA
The Swallow At the Hollow,4.0,278,34.0278930664062,-84.3603363037109,30075,1442374394,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Roswell,GA
Cafe Istanbul 2,4.0,70,34.05743,-84.590911,30144,1442089737,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Turc', alias=u'turkish'), Category(name=u'Restaurant Grec', alias=u'greek')]",Kennesaw,GA
McEntyre's Bakery,4.0,54,33.877010345459,-84.5184326171875,30080,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Dessert', alias=u'desserts')]",Smyrna,GA
Sprayberry Deli & Treats,2.5,4,34.0140647888184,-84.4957656860352,30066,1460232406,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Deli', alias=u'delis'), Category(name=u'Dessert', alias=u'desserts')]",Marietta,GA
Emidio's,4.0,62,33.9913218792153,-84.3526946548841,30350,,"[Category(name=u'Restaurant Portugais', alias=u'portuguese')]",Sandy Springs,GA
The Jammin Pie,4.0,53,34.0577606,-84.5905064,30144,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Kennesaw,GA
Sushinobo,4.0,65,33.8433914,-84.4911118,30080,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Smyrna,GA
Tuscany Italian Restaurant,4.0,96,34.106777,-84.543103,30189,1441992775,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Woodstock,GA
HOLA! Taqueria & Bar,4.0,158,34.033047,-84.340546,30076,1448347149,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar', alias=u'bars')]",Roswell,GA
Lucia's Italian Restaurant,3.5,66,34.0635776394846,-84.4235041231452,30075,,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Roswell,GA
Papa P's,4.0,65,34.1127335,-84.5555632,30189,1460113037,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Irlandais', alias=u'irish'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Woodstock,GA
Bangkok Cabin Authentic Thai Cuisine,4.0,71,34.03631,-84.60591,30144,1442001007,"[Category(name=u'Tha\xef', alias=u'thai')]",Kennesaw,GA
China Station,2.5,6,33.904705,-84.484545,30067,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
Greenwoods on Green Street,4.0,186,34.028148651123,-84.3597412109375,30075,1442374401,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
The Big Ketch Saltwater Grill - Roswell,3.5,37,34.02878,-84.3609,30075,1460251207,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Roswell,GA
I Love Sushi,3.5,61,33.9012486,-84.4874252,30080,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Smyrna,GA
VUU Asian Bistro & Sushi Bar,4.0,95,34.0603275726969,-84.3876210695209,30075,1460109926,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai')]",Roswell,GA
Saporito's,4.0,34,34.0011807889615,-84.5896112825562,30144,1442087778,"[Category(name=u'Pizza', alias=u'pizza')]",Kennesaw,GA
The Crafty Hog,3.5,103,33.8714456,-84.5346038,30082,1448270917,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Smyrna,GA
Jim 'N Nick's Bar-B-Q,3.5,241,33.84228,-84.4999799,30080,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Smyrna,GA
Canton Cook II,4.0,101,33.93748,-84.37836,30328,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Sandy Springs,GA
Coisas Do Brasil,3.0,3,33.9173469543457,-84.4688339233398,30067,,"[Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]",Marietta,GA
Contreju Jamaican Restaurant,4.0,51,33.7870063781738,-84.6193923950195,30122,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Lithia Springs,GA
On A Roll,4.0,10,34.0243949890137,-84.6159133911133,30144,,"[Category(name=u'Sandwich', alias=u'sandwiches')]",Kennesaw,GA
Speedy Avocado,4.0,1,33.8999862670898,-84.6252975463867,30064,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Taj Mahal Grill,4.5,181,33.99935,-84.58681,30144,1455340766,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Kennesaw,GA
Zafron Restaurant,4.0,67,33.9253993,-84.3801178,30328,,"[Category(name=u'Restaurant Perse/Iranien', alias=u'persian'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Sandy Springs,GA
Swheat Market,4.5,79,34.1650967794179,-84.7951423894345,30120,,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian')]",Cartersville,GA
Red And Terry's Timbers,4.5,14,33.8724594,-84.5321884,30082,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Bar tabac presse et PMU', alias=u'divebars'), Category(name=u'Bar des sports', alias=u'sportsbars')]",Smyrna,GA
First Watch,3.5,95,33.849301,-84.492846,30080,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Smyrna,GA
Rico's Mex Mex,4.0,72,34.06441,-84.65988,30101,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Acworth,GA
Zaxby's Restaurant,3.5,10,34.0227699,-84.4258728,30062,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
Crabapple Tavern,4.0,60,34.0823669433594,-84.3581008911133,30004,1450871204,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Burger', alias=u'burgers')]",Alpharetta,GA
Lazaro's Cuban Cuisine,4.0,88,34.031967,-84.362129,30075,,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Roswell,GA
Newk's Eatery - Dunwoody,4.0,27,33.9204489,-84.3427342,30346,,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Dunwoody,GA
Izumi Asian Bistro,4.0,134,34.1084499682448,-84.552399423835,30189,1460577700,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Woodstock,GA
JimPa's Catfish & Chicken,4.5,20,34.0314627064785,-84.657551643749,30152,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Kennesaw,GA
Parkside Italian Kitchen,3.5,61,34.0510797,-84.6632807,30101,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Acworth,GA
Suniece Cafe,5.0,1,33.9720116,-84.5530472,30060,,"[Category(name=u'Caf\xe9', alias=u'cafes')]",Marietta,GA
The GA Chapter Room,4.5,15,33.9080257442435,-84.3796686002606,30342,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Sandy Springs,GA
Union Hill Kitchen,4.0,102,33.890623956454,-84.3023957201539,30341,1442115021,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Chamblee,GA
Milton's Cuisine & Cocktails,4.0,178,34.09071,-84.33908,30009,1460554837,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Alpharetta,GA
Little Caesars,5.0,2,33.898509979248,-84.5738525390625,30008,,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Copeland's of New Orleans,3.5,81,34.0017250263718,-84.5829637410011,30144,1460308078,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun')]",Kennesaw,GA
Kennesaw Thai Cuisine,3.5,73,34.0208942052649,-84.6137491669913,30144,1460448705,"[Category(name=u'Tha\xef', alias=u'thai')]",Kennesaw,GA
Alpine Bakery and Trattoria,4.0,230,34.0825881958008,-84.3556900024414,30004,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Dessert', alias=u'desserts')]",Alpharetta,GA
Vingenzo's,3.5,128,34.1020899,-84.51833,30188,1460577705,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Sans gluten', alias=u'gluten_free'), Category(name=u'Pizza', alias=u'pizza')]",Woodstock,GA
Bay Breeze,4.0,69,33.8153347,-84.596041,30126,1450503474,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Diner Am\xe9ricain', alias=u'diners')]",Mableton,GA
The Mill Kitchen and Bar,3.5,106,34.014641,-84.363971,30075,1442114035,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Roswell,GA
China Star Chinese Restaurant,2.0,19,33.9284591674805,-84.4929962158203,30067,1455657366,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
RJabs Wings,4.5,36,33.8008918762207,-84.5672454833984,30126,1442037914,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Steaks au fromage', alias=u'cheesesteaks')]",Mableton,GA
Chef Chen,4.0,76,33.83164,-84.49349,30080,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Smyrna,GA
The Corner Taqueria,3.5,75,33.8837051391602,-84.5148086547852,30080,1460110519,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Smyrna,GA
Mangos Sushi & Grill Bar,4.0,52,34.06496,-84.623603,30101,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Kennesaw,GA
Chin Chin Chinese Restaurant,3.5,29,33.9641063771296,-84.4122073915405,30068,1442285511,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
Karachi Broast & Grill,4.0,45,34.046906,-84.36068,30075,,"[Category(name=u'Restaurant Pakistanais', alias=u'pakistani')]",Roswell,GA
Little Caesar's Pizza,4.0,9,33.943531,-84.533752,30060,,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Oak Street Cafe,4.0,103,34.019638,-84.3602207,30075,1460526122,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Roswell,GA
Hibachi Express,4.0,26,33.889892578125,-84.5373992919922,30080,,"[Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Smyrna,GA
La Parrilla Mexican Restaurant,4.0,58,33.8591919,-84.6728821,30127,1442031329,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Powder Springs,GA
Scalini's Italian Restaurant,3.5,163,33.891861122679,-84.478623094758,30080,1442285523,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Smyrna,GA
Fire Stone Wood Fired Pizza & Grill,3.5,134,34.098678421623,-84.519282658211,30188,1460091070,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Woodstock,GA
Louisiana Bistreaux,4.5,213,33.6592445,-84.4342194,30344,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun')]",East Point,GA
Bishoku,4.0,108,33.9168719422856,-84.3802247048684,30342,1442020867,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Sandy Springs,GA
Loving Hut,4.0,63,33.9191853548137,-84.381801671976,30328,,"[Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian')]",Sandy Springs,GA
Stax Burger Bar,4.0,156,34.033371,-84.3398895,30076,,"[Category(name=u'Burger', alias=u'burgers')]",Roswell,GA
Bub-Ba-Q,3.5,115,34.084980009139,-84.521263918226,30188,1460022361,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Woodstock,GA
Center Street Tavern,3.5,40,34.06544,-84.6774,30101,1460097538,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Acworth,GA
NY Style Deli and Pizza by Mansi,4.5,20,34.1131592,-84.5524063,30189,,"[Category(name=u'Pizza', alias=u'pizza')]",Woodstock,GA
